t,x,y,theta,s0,s1,s2,s3,error,P,I,D,pwm_l,pwm_r,vx,omega,on_line,estado,corr_bloqueada
9.52500000000016,0.18341887579574878,1.408099803836915,-12.598329977983555,936.0,998.0,223.0,224.0,-1222.5955480890382,-48.90382192356153,-0.0,-5.4156810327010785,0.75,0.0,0.46913420367471403,-4.884769827856447,True,recuperacion,False
9.530000000000157,0.18576241481922232,1.4080014766994078,-12.622964629589259,825.0,999.0,230.0,233.0,-1112.8115435067775,-44.5124617402711,-0.0,127.94982877582203,0.0,0.75,0.4691305026803003,-4.593091440030806,True,recuperacion,False
9.535000000000155,0.1881032307272018,1.407851523838698,-12.639321358684821,803.0,1002.0,234.0,227.0,-1101.5004413062666,-44.060017652250664,-0.0,103.13820278368856,0.0,0.75,0.4691271951791755,-2.453891209466586,True,recuperacion,False
9.540000000000152,0.1904420072417042,1.4076724620202703,-12.646838190745592,927.0,994.0,228.0,222.0,-1215.0991142977646,-48.60396457191058,-0.0,-64.12166564121564,0.75,0.0,0.4691242393347542,-1.2754129363887392,True,desviado,False
9.54500000000015,0.1927793754232494,1.4074760541335791,-12.656192026785208,964.0,994.0,230.0,229.0,-1228.3822920976418,-49.13529168390567,-0.0,-60.824979308703575,0.75,0.0,0.46912159775855733,-2.238973529878017,True,desviado,False
9.550000000000146,0.19511439436798278,1.4072536744205721,-12.669767328092895,974.0,994.0,231.0,222.0,-1247.0053696819496,-49.880214787277986,-0.0,-64.92517861726186,0.75,0.0,0.46911923703728464,-3.009503675783206,True,desviado,False
9.555000000000144,0.19744579810493607,1.4069963308200673,-12.686718406981075,982.0,990.0,210.0,219.0,-1278.2174094127447,-51.12869637650979,-0.0,-82.90207270903748,0.75,0.0,0.46911712731017025,-3.6256732345638167,True,desviado,False
9.56000000000014,0.199772149506176,1.4066968842967702,-12.706368992687212,982.0,986.0,230.0,222.0,-1254.5454545454545,-50.18181818181818,-0.0,-29.625105055577993,0.75,0.0,0.46911524189127357,-4.118405319331086,True,recuperacion,False
9.565000000000138,0.2020918384863069,1.4063496942683438,-12.728178292019003,959.0,990.0,224.0,227.0,-1234.1666666666667,-49.366666666666674,-0.0,3.7169719156407246,0.75,0.0,0.4691135569319291,-4.512428204589434,True,recuperacion,False
9.570000000000135,0.20440310186334146,1.4059503352903537,-12.751713849082982,952.0,985.0,234.0,225.0,-1223.7061769616028,-48.948247078464114,-0.0,15.154467987025301,0.75,0.0,0.46911205111908416,-4.827516340529769,True,recuperacion,False
9.575000000000133,0.20670405164891392,1.4054953702998647,-12.776629842033653,949.0,977.0,230.0,227.0,-1222.4087284934956,-48.896349139739826,-0.0,12.165065752646322,0.75,0.0,0.4691107054057104,-5.079482754473617,True,recuperacion,False
9.58000000000013,0.2089927046521802,1.4049821687820756,-12.802117552453211,835.0,957.0,218.0,231.0,-1138.3311021865238,-45.53324408746095,-0.0,109.40869759521853,0.0,0.75,0.4691095027698781,-4.748797454545837,True,recuperacion,False
9.585000000000127,0.21126907614564394,1.404416866878953,-12.819688621966769,887.0,939.0,215.0,231.0,-1184.8591549295775,-47.394366197183096,-0.0,20.75242502498858,0.75,0.0,0.46910842799944524,-3.1105797705327527,True,desviado,False
9.590000000000124,0.21353572943388216,1.4038137846689807,-12.837082526377598,898.0,939.0,203.0,224.0,-1218.1978798586572,-48.72791519434629,-0.0,-25.479772397403657,0.75,0.0,0.4691074674996394,-3.706500718129604,True,desviado,False
9.595000000000121,0.21579083503129354,1.4031689128454308,-12.85708722620679,879.0,925.0,210.0,214.0,-1216.3375224416518,-48.65350089766607,-0.0,-15.603411777776094,0.75,0.0,0.46910660912109753,-4.183040603428338,True,recuperacion,False
9.600000000000119,0.21803197530767182,1.402477108514571,-12.879179699849312,837.0,902.0,202.0,211.0,-1197.9553903345725,-47.9182156133829,-0.0,11.136170284051918,0.75,0.0,0.4691058420061886,-4.564115078484649,True,recuperacion,False
9.605000000000116,0.2202567583470662,1.401734415845181,-12.90294170281035,842.0,858.0,204.0,211.0,-1204.2553191489362,-48.17021276595745,-0.0,0.2354046215998551,0.75,0.0,0.4691051564516752,-4.868848763994331,True,desviado,False
9.610000000000113,0.22246281420111358,1.400937844858991,-12.927506602478731,793.0,875.0,200.0,219.0,-1148.538572113081,-45.941542884523244,-0.0,67.02487967814612,0.0,0.75,0.46910454378597766,-4.580359848739573,True,recuperacion,False
9.61500000000011,0.22465085836529664,1.4000929785181953,-12.94433972825782,785.0,883.0,211.0,203.0,-1161.3832853025935,-46.455331412103746,-0.0,31.50375994728727,0.75,0.0,0.46910399625948684,-2.975885332160346,True,desviado,False
9.620000000000108,0.22682514412399588,1.3992133090227237,-12.961143521473533,810.0,833.0,216.0,206.0,-1176.2711864406779,-47.050847457627114,-0.0,4.187150597399907,0.75,0.0,0.46910350694653963,-3.5987896660660543,True,desviado,False
9.625000000000105,0.22898328503492055,1.398294772065097,-12.98067632730006,802.0,846.0,199.0,207.0,-1184.031158714703,-47.36124634858812,-0.0,-6.380961310650223,0.75,0.0,0.46910306965781595,-4.096907345984106,True,desviado,False
9.630000000000102,0.2311221873477959,1.397332311887118,-13.00239144163878,844.0,845.0,211.0,201.0,-1219.8952879581152,-48.79581151832461,-0.0,-47.503628009549814,0.75,0.0,0.4691026788620504,-4.495236928138694,True,desviado,False
9.6350000000001,0.23323894255452812,1.3963220958959524,-13.025851681823944,843.0,822.0,189.0,205.0,-1237.0082564351626,-49.48033025740651,-0.0,-53.78810177914175,0.75,0.0,0.4691023296160669,-4.813768998804308,True,desviado,False
9.640000000000096,0.23533079209841856,1.3952612864698355,-13.050707446153796,813.0,678.0,186.0,201.0,-1239.6166134185303,-49.584664536741215,-0.0,-40.78169962544044,0.75,0.0,0.46910201750225256,-5.068489422765054,True,desviado,False
9.645000000000094,0.2373951059340701,1.3941478560481564,-13.07667916876389,836.0,710.0,205.0,201.0,-1234.6311475409836,-49.385245901639344,-0.0,-22.56463068475235,0.75,0.0,0.46910173857267934,-5.2721816106416535,True,recuperacion,False
9.650000000000091,0.23942936889816,1.3929804375872923,-13.103543289322083,798.0,744.0,197.0,205.0,-1196.5020576131687,-47.86008230452675,-0.0,29.95966643405125,0.75,0.0,0.4691014892991669,-5.4350680677101675,True,recuperacion,False
9.655000000000088,0.24143117141544415,1.3917582037873204,-13.130588858230052,725.0,760.0,196.0,201.0,-1134.9628055260362,-45.39851222104145,-0.0,94.81886900839498,0.0,0.75,0.46910126652865425,-5.033148231384607,True,recuperacion,False
9.660000000000085,0.24340277873495267,1.3904877722324367,-13.149405699868879,770.0,761.0,205.0,204.0,-1161.8556701030927,-46.47422680412371,-0.0,34.10177081340859,0.75,0.0,0.4691010674433169,-3.337966451812874,True,desviado,False
9.665000000000083,0.245351498684751,1.3891824988512396,-13.167263635227958,745.0,714.0,201.0,212.0,-1128.2051282051282,-45.12820512820513,-0.0,64.25188984694348,0.0,0.75,0.4691008895249243,-3.356159752410108,True,recuperacion,False
9.67000000000008,0.24727932511188552,1.3878465303112142,-13.178733405321116,807.0,707.0,212.0,213.0,-1174.3166580711707,-46.97266632284683,-0.0,-10.357512946390543,0.75,0.0,0.4691007305229865,-1.9969296907449565,True,desviado,False
9.675000000000077,0.2491922821772595,1.386489358328718,-13.191248285865282,794.0,756.0,206.0,207.0,-1177.2796739684156,-47.09118695873663,-0.0,-10.805878139167364,0.75,0.0,0.4691005884262878,-2.815948567839987,True,desviado,False
9.680000000000074,0.25108602394018176,1.38510551782718,-13.207351378470953,805.0,790.0,220.0,200.0,-1183.622828784119,-47.344913151364764,-0.0,-15.17590047626127,0.75,0.0,0.46910046143744694,-3.470893092482547,True,desviado,False
9.685000000000072,0.25295553203664833,1.3836891264332887,-13.226323855298,824.0,779.0,217.0,201.0,-1202.8698664027709,-48.11479465611084,-0.0,-33.719575475765055,0.75,0.0,0.46910034795018185,-3.99463233995962,True,desviado,False
9.690000000000069,0.25479643286907916,1.3822357628517812,-13.247590891551502,818.0,764.0,208.0,198.0,-1215.2917505030182,-48.61167002012073,-0.0,-38.50996375333233,0.75,0.0,0.469100246528992,-4.413450711634004,True,desviado,False
9.695000000000066,0.256604860018016,1.3807421985590038,-13.270692817298826,811.0,813.0,210.0,200.0,-1197.6401179941004,-47.905604719764014,-0.0,-5.775015616631231,0.75,0.0,0.4691001558910008,-4.748367045089922,True,recuperacion,False
9.700000000000063,0.2583773566435401,1.3792061759294485,-13.295262048453768,834.0,785.0,206.0,204.0,-1216.855593888615,-48.6742237555446,-0.0,-27.101082005059396,0.75,0.0,0.469100074889728,-5.016189466458683,True,desviado,False
9.70500000000006,0.26011080431422134,1.377626226315055,-13.32100463918512,854.0,799.0,217.0,213.0,-1202.592414786366,-48.103696591454636,-0.0,-1.854942480842692,0.75,0.0,0.4691000025005885,-5.230358923790532,True,recuperacion,False
9.710000000000058,0.2618023696223211,1.3760015217895922,-13.347153354748368,804.0,782.0,215.0,213.0,-1161.8669314796425,-46.474677259185704,-0.0,47.572120231478195,0.0,0.75,0.46909993780793197,-4.869448545450657,True,recuperacion,False
9.715000000000055,0.2634554343867043,1.3743376132120746,-13.36525301000241,814.0,799.0,226.0,213.0,-1157.8947368421052,-46.31578947368421,-0.0,38.067117727079506,0.75,0.0,0.469099879993461,-3.2070607840846472,True,recuperacion,False
9.720000000000052,0.2650797807351823,1.3726456527724262,-13.38253743318857,758.0,789.0,218.0,213.0,-1115.267947421638,-44.610717896865516,-0.0,77.7991297135164,0.0,0.75,0.4690998283258802,-3.251478465176075,True,recuperacion,False
9.72500000000005,0.26667805248469495,1.3709290178069424,-13.39354858301305,805.0,795.0,222.0,211.0,-1158.3866207575013,-46.335464830300054,-0.0,2.716982796425409,0.75,0.0,0.4690997821516464,-1.9132192442291927,True,desviado,False
9.730000000000047,0.268258000951587,1.3691955050449562,-13.405696718855397,859.0,825.0,214.0,217.0,-1199.5271867612294,-47.981087470449175,-0.0,-47.466791246975895,0.75,0.0,0.46909974088670153,-2.749007865819365,True,desviado,False
9.735000000000044,0.2698140844914881,1.3674405514995602,-13.421506536860065,897.0,816.0,222.0,237.0,-1185.0828729281768,-47.40331491712708,-0.0,-15.893577273220064,0.75,0.0,0.46909970400908535,-3.417362645883269,True,recuperacion,False
9.740000000000041,0.2713400446133243,1.3656593558008305,-13.440244490894637,878.0,838.0,226.0,240.0,-1157.653528872594,-46.30614115490376,-0.0,21.78970877544527,0.75,0.0,0.46909967105233286,-3.9518256673878955,True,recuperacion,False
9.745000000000038,0.27283058592381,1.3638484287276513,-13.460791811203187,835.0,849.0,236.0,237.0,-1115.9017153453872,-44.63606861381549,-0.0,65.35497237545995,0.0,0.75,0.46909964159957396,-3.8470443258746925,True,recuperacion,False
9.750000000000036,0.2742877617754044,1.3620105188362022,-13.474412200771152,875.0,858.0,224.0,228.0,-1178.4897025171624,-47.139588100686495,-0.0,-29.35710394330834,0.75,0.0,0.4690996152782608,-2.3894751773184293,True,desviado,False
9.755000000000033,0.2757209001518957,1.360153803898789,-13.488646866400869,832.0,892.0,219.0,230.0,-1140.8191440404971,-45.632765761619886,-0.0,24.654697411682523,0.75,0.0,0.46909959175545496,-3.129855272916596,True,recuperacion,False
9.76000000000003,0.27712491331978034,1.3582749805511267,-13.506125218914276,838.0,877.0,231.0,232.0,-1131.3131313131314,-45.25252525252526,-0.0,28.665503461016623,0.75,0.0,0.46909957073361647,-3.721914752041508,True,recuperacion,False
9.765000000000027,0.2784938059895955,1.3563704282787412,-13.525665274137015,777.0,881.0,225.0,230.0,-1087.0799810695694,-43.483199242782774,-0.0,73.14563271498606,0.0,0.75,0.46909955194684005,-3.6631915486398596,True,recuperacion,False
9.770000000000024,0.2798294186348394,1.3544423668136283,-13.537948009214125,768.0,892.0,227.0,226.0,-1084.2404164694747,-43.36961665877899,-0.0,54.60942042060391,0.0,0.75,0.46909953515749175,-1.710278504845682,True,recuperacion,False
9.775000000000022,0.28114820044042627,1.3525027368153728,-13.542206991974432,882.0,886.0,229.0,222.0,-1188.373141054529,-47.534925642181165,-0.0,-86.7326752076425,0.75,0.0,0.4690995201532032,-0.6807684379938667,True,desviado,False
9.780000000000019,0.2824583673411622,1.3505572794914205,-13.548955624860465,931.0,898.0,228.0,220.0,-1231.0057092665788,-49.240228370663154,-0.0,-111.87195449980955,0.75,0.0,0.4690995067441851,-1.7634543822438238,True,desviado,False
9.785000000000016,0.28375149487632173,1.348600464344474,-13.560447624319153,918.0,902.0,240.0,225.0,-1199.562363238512,-47.98249452954048,-0.0,-40.57835291618651,0.75,0.0,0.4690994947608267,-2.6292454536402063,True,recuperacion,False
9.790000000000013,0.28501891810414315,1.34662691473246,-13.575732749982881,924.0,909.0,234.0,221.0,-1216.7832167832169,-48.67132867132867,-0.0,-49.069871294976345,0.75,0.0,0.46909948405155044,-3.3215922817215358,True,desviado,False
9.79500000000001,0.2862534966933077,1.3446326654543377,-13.594051123485878,939.0,909.0,242.0,229.0,-1206.1233290211298,-48.24493316084519,-0.0,-21.55704459197903,0.75,0.0,0.4690994744808948,-3.8752410154526102,True,recuperacion,False
9.800000000000008,0.28744928966222005,1.3426149312370752,-13.614262917984847,719.0,912.0,244.0,234.0,-1006.638217164533,-40.26552868658132,-0.0,224.29220301353092,0.0,0.75,0.4690994659278004,-3.7858019053891248,True,recuperacion,False
9.805000000000005,0.2886086069185768,1.3405759959176926,-13.627082822562265,529.0,923.0,254.0,233.0,-802.9912325941207,-32.11964930376483,-0.0,401.38092359396643,0.0,0.75,0.4690994582840793,-1.8083262837958183,True,recuperacion,False
9.810000000000002,0.2897491253726364,1.3385264681352027,-13.63123918826997,661.0,922.0,236.0,224.0,-977.484092021537,-39.09936368086148,-0.0,71.5752152028769,0.0,0.75,0.46909945145304593,-0.2269990797509182,True,desviado,False
9.815,0.29088705856199,1.336475501770547,-13.628999760221243,794.0,916.0,237.0,225.0,-1098.526703499079,-43.941068139963164,-0.0,-95.1484831310367,0.75,0.0,0.46909944534829456,0.5053650751022669,True,desviado,False
9.819999999999997,0.29202810824293535,1.3344262672446583,-13.630551811322317,920.0,918.0,237.0,228.0,-1197.1341728180635,-47.88536691272254,-0.0,-184.932901374507,0.75,0.0,0.46909943989260633,-0.8149394314617815,True,desviado,False
9.824999999999994,0.2931610131101673,1.332372523623395,-13.637888262133592,914.0,910.0,237.0,230.0,-1189.4369271060673,-47.577477084242695,-0.0,-120.21633610775947,0.75,0.0,0.4690994350169721,-1.8707468513128456,True,recuperacion,False
9.829999999999991,0.294274828835024,1.330308374278322,-13.649850321736666,916.0,905.0,237.0,224.0,-1202.4539877300613,-48.09815950920245,-0.0,-99.77190802422442,0.75,0.0,0.46909943065971993,-2.715043982974939,True,desviado,False
9.834999999999988,0.2953606573827701,1.3282293770318037,-13.665511340223414,871.0,907.0,235.0,219.0,-1177.4193548387098,-47.09677419354839,-0.0,-39.79877614733525,0.75,0.0,0.469099426765735,-3.3902027601631057,True,recuperacion,False
9.839999999999986,0.29641119938752303,1.3261323386926565,-13.683598128612518,566.0,918.0,231.0,220.0,-891.4728682170543,-35.65891472868217,-0.0,315.276640642852,0.0,0.75,0.4690994232857624,-3.39793154192352,True,recuperacion,False
9.844999999999983,0.2974279772141575,1.3240187031059785,-13.69471873033452,496.0,936.0,229.0,220.0,-816.0552897395003,-32.642211589580015,-0.0,311.1947426230612,0.0,0.75,0.46909942017578377,-1.4981581326978286,True,recuperacion,False
9.84999999999998,0.29842857707360876,1.3218973472340525,-13.697516215151941,427.0,934.0,229.0,217.0,-738.7935805201993,-29.55174322080797,-0.0,310.550370899304,0.0,0.75,0.4690994173964611,0.021032971721033467,True,recuperacion,False
9.854999999999977,0.2994291425188984,1.3197759749499274,-13.693657956131137,524.0,930.0,227.0,213.0,-863.780359028511,-34.551214361140445,-0.0,67.40112541953866,0.0,0.75,0.4690994149126387,1.2358839642328567,True,desviado,False
9.859999999999975,0.3004425896055071,1.3176607331480619,-13.685009476069325,776.0,920.0,223.0,210.0,-1124.941286989197,-44.99765147956788,-0.0,-266.212325759146,0.75,0.0,0.46909941269289857,1.6751882216064287,True,desviado,False
9.864999999999972,0.3014716483889198,1.3155530363186676,-13.681436402900967,899.0,920.0,220.0,212.0,-1226.565970679698,-49.062638827187925,-0.0,-308.29824846000355,0.75,0.0,0.4690994107091634,0.12053261445802621,True,desviado,False
9.869999999999969,0.3025022395068733,1.313446087096945,-13.684674447470028,925.0,926.0,217.0,220.0,-1234.2657342657342,-49.370629370629366,-0.0,-225.04849022524584,0.75,0.0,0.4690994089363409,-1.1226782639263526,True,desviado,False
9.874999999999966,0.30352119477933864,1.3113334923253304,-13.69335913605863,887.0,915.0,222.0,222.0,-1196.7943009795192,-47.87177203918077,-0.0,-112.56822321421413,0.75,0.0,0.46909940735200656,-2.1168362504454357,True,recuperacion,False
9.879999999999963,0.304517898313936,1.3092103183538342,-13.705867165280301,711.0,908.0,225.0,221.0,-1042.6150121065375,-41.7046004842615,-0.0,106.2173903976282,0.0,0.75,0.4690994059361202,-2.379659012771511,True,recuperacion,False
9.88499999999996,0.3054913424786687,1.307076369476879,-13.712526602707815,580.0,918.0,227.0,221.0,-908.5303186022611,-36.34121274409045,-0.0,235.25380548347144,0.0,0.75,0.46909940467077227,-0.683876513295474,True,recuperacion,False
9.889999999999958,0.30645719666090493,1.3049389687939692,-13.71175662991233,598.0,925.0,227.0,223.0,-923.9736441966548,-36.9589457678662,-0.0,146.14567312515751,0.0,0.75,0.4690994035399573,0.6721892552443607,True,desviado,False
9.894999999999955,0.3074299962658859,1.302804724176508,-13.705577758562075,768.0,916.0,218.0,221.0,-1101.7428167687235,-44.06971267074894,-0.0,-111.02103589887219,0.75,0.0,0.4690994025293717,1.2244186806997917,True,desviado,False
9.899999999999952,0.30841373245981524,1.3006754950473418,-13.703979556485066,758.0,904.0,207.0,231.0,-1084.7619047619048,-43.39047619047619,-0.0,-57.337630721028084,0.75,0.0,0.46909940162623254,-0.23993409876302568,True,recuperacion,False
9.90499999999995,0.3093951624053035,1.298545203223144,-13.708264670304803,683.0,920.0,232.0,224.0,-1002.9140359397766,-40.116561437591066,-0.0,58.08110108183426,0.0,0.75,0.469099400819116,-0.8787573584722761,True,recuperacion,False
9.909999999999947,0.3103693560593035,1.2964115907072928,-13.708348491992913,482.0,909.0,228.0,227.0,-783.3152762730227,-31.33261105092091,-0.0,304.17528235738865,0.0,0.75,0.46909940009781287,0.5163489613564198,True,recuperacion,False
9.914999999999944,0.31135093595773633,1.2942758104468195,-13.702457805713287,623.0,905.0,229.0,232.0,-929.6128707893414,-37.18451483157366,-0.0,37.36558423058963,0.3689306009840252,0.7310693990159749,0.4741491506969805,1.494366380610908,True,desviado,False
9.919999999999941,0.31238471683717495,1.2920682879614123,-13.694486916843756,659.0,895.0,227.0,226.0,-980.0697558545093,-39.20279023418037,-0.0,-34.3923531167887,0.75,0.0,0.4927133365244137,1.3890583850472238,True,desviado,False
9.924999999999939,0.313440095272048,1.2898506938418866,-13.692167410057582,733.0,896.0,225.0,232.0,-1042.1860019175456,-41.687440076701826,-0.0,-98.61414245739569,0.75,0.0,0.4902026794266772,-0.10827672685533385,True,desviado,False
9.929999999999936,0.3144895031688679,1.2876432611831126,-13.695875718405457,489.0,890.0,232.0,243.0,-752.9665587918015,-30.11866235167206,-0.0,278.033432030716,0.0,0.75,0.4879589578084871,-0.7734749562331311,True,recuperacion,False
9.934999999999933,0.3155281004261824,1.2854423163265392,-13.695498286273727,377.0,876.0,239.0,249.0,-586.4445720850086,-23.457782883400345,-0.0,394.4497864696526,0.0,0.75,0.4859537908326892,0.6005401012875482,True,recuperacion,False
9.93999999999993,0.31656902893159067,1.2832528546645654,-13.689101142582256,462.0,855.0,254.0,252.0,-675.2605595172793,-27.01042238069117,-0.0,169.53566561003205,0.0,0.75,0.4841618151400568,1.6992982176956333,True,desviado,False
9.944999999999927,0.31762466349220236,1.281079766516299,-13.677890218358694,534.0,821.0,257.0,259.0,-742.3837520042758,-29.695350080171036,-0.0,38.127134942626526,0.0,0.75,0.48256036402813257,2.5779417170988217,True,desviado,False
9.949999999999925,0.3187047044361576,1.2789270907379013,-13.663362035214634,666.0,818.0,257.0,251.0,-906.6265060240963,-36.265060240963855,-0.0,-170.40231036394604,0.75,0.0,0.4811291807400847,2.7483910519383534,True,desviado,False
9.954999999999922,0.31980909963808846,1.2767943268115847,-13.655087142041953,769.0,826.0,257.0,245.0,-1020.9823557463043,-40.83929422985217,-0.0,-256.5086369214118,0.75,0.0,0.4798501622369684,0.9787403276304736,True,desviado,False
9.95999999999992,0.3209214498488942,1.2746724428568266,-13.654565283935014,605.0,835.0,253.0,237.0,-873.5751295336787,-34.94300518134715,-0.0,-2.667374389837496,0.75,0.0,0.47870713021236627,-0.43639561713079034,True,recuperacion,False
9.964999999999916,0.32202693707270774,1.2725530046208244,-13.659711117341985,403.0,854.0,253.0,237.0,-629.0784201488266,-25.163136805953062,-0.0,291.5288891889363,0.0,0.75,0.4776856264529737,-1.0358616687102942,True,recuperacion,False
9.969999999999914,0.32312135694443894,1.2704332022295215,-13.660483230346296,271.0,860.0,243.0,236.0,-448.4472049689441,-17.937888198757765,-0.0,420.82768064811444,0.0,0.75,0.476772729956643,0.39071741528865167,True,recuperacion,False
9.97499999999991,0.3242177062828443,1.2683192071917275,-13.655005342991569,293.0,822.0,239.0,233.0,-480.7813484562067,-19.23125393824827,-0.0,255.77840426896495,0.0,0.75,0.47595689349461323,1.531509387445232,True,desviado,False
9.979999999999908,0.32532823283940987,1.266216947095836,-13.64452952014519,279.0,832.0,233.0,233.0,-467.3430564362714,-18.693722257450858,-0.0,195.1708334121978,0.0,0.75,0.47522779755060146,2.4437660848368936,True,recuperacion,False
9.984999999999905,0.3264625766050028,1.2641313330532957,-13.630057000059812,312.0,861.0,235.0,233.0,-525.8988421694089,-21.035953686776356,-0.0,66.35264050877343,0.0,0.75,0.4745762197892302,3.173270062992269,True,desviado,False
9.989999999999903,0.3276282437062671,1.2620665722109001,-13.61292061775083,331.0,856.0,231.0,233.0,-556.6323440339188,-22.26529376135675,-0.0,9.566646118729528,0.75,0.0,0.4739939184026973,3.224457051650573,True,desviado,False
9.9949999999999,0.32882373323453584,1.260022068566521,-13.602560026909863,316.0,867.0,230.0,230.0,-544.735240413877,-21.78940961655508,-0.0,20.9731766271608,0.75,0.0,0.4734735278601402,1.3594358507738633,True,recuperacion,False
9.999999999999897,0.33003215976390304,1.2579880017185558,-13.600370299714545,308.0,877.0,232.0,226.0,-542.3006695069994,-21.692026780279974,-0.0,17.60270872726573,0.75,0.0,0.47300846574102806,-0.13196496795813678,True,recuperacion,False
10.004999999999894,0.3312383774109302,1.255955153194079,-13.604182388860174,225.0,876.0,224.0,225.0,-420.64516129032256,-16.825806451612902,-0.0,158.30850596909823,0.0,0.75,0.4725928494741178,-0.7924177232957434,True,recuperacion,False
10.009999999999891,0.3324375836851922,1.2539204147972536,-13.60388794708087,237.0,887.0,227.0,224.0,-443.8095238095238,-17.752380952380953,-0.0,83.01871915532728,0.0,0.75,0.47222142192880345,0.5853921457077675,True,desviado,False
10.014999999999889,0.3336416283106633,1.25189055859033,-13.597557168254042,226.0,894.0,335.0,221.0,-342.48210023866346,-13.699284009546538,-0.0,179.7060116937615,0.0,0.75,0.4718894849176663,1.6871848576205948,True,recuperacion,False
10.019999999999886,0.3348644000212795,1.2498678490997543,-13.58666540159223,237.0,903.0,513.0,224.0,-228.55620671283964,-9.142248268513585,-0.0,262.50528041662164,0.55,0.55,0.47664259101287754,2.302167436083712,True,centrado,True
10.024999999999883,0.33615716508949517,1.2477816227672054,-13.576579352060538,236.0,903.0,527.0,222.0,-221.39830508474577,-8.85593220338983,-0.0,192.3431782453478,0.55,0.55,0.49999142310936456,1.8409733880877064,True,centrado,True
10.02999999999988,0.33752749723832476,1.2456151378910656,-13.56851384453587,232.0,880.0,815.0,214.0,-55.58150397010743,-2.223260158804297,-0.0,333.6203861093095,0.55,0.55,0.5208577849003122,1.4721705131111458,True,centrado,True
10.034999999999878,0.33896655390299824,1.2433767481579652,-13.562064103095867,227.0,873.0,851.0,217.0,-23.985239852398525,-0.9594095940959411,-0.0,271.4497872177673,0.55,0.55,0.5395056150183862,1.1772500535302044,True,centrado,True
10.039999999999875,0.34046639171359216,1.2410738211245842,-13.55690644072736,219.0,903.0,875.0,224.0,-5.85321927059883,-0.2341287708239532,-0.0,211.77327575059672,0.55,0.55,0.5561707898867432,0.9414111179336162,True,centrado,True
10.044999999999872,0.3420199255481841,1.2387129003316677,-13.55278201475541,223.0,886.0,900.0,216.0,-3.146067415730337,-0.1258426966292135,-0.0,151.4898752512599,0.55,0.55,0.5710641073201606,0.7528178829225107,True,centrado,True
10.04999999999987,0.3436208672702236,1.236299828444715,-13.549483836553213,220.0,875.0,900.0,225.0,18.01801801801802,0.7207207207207208,-0.0,131.43981519637995,0.55,0.55,0.5843739529068215,0.6020055999464993,True,centrado,True
10.054999999999866,0.3452636554206036,1.2338398425584578,-13.546846383601595,217.0,557.0,900.0,215.0,178.4012705134992,7.136050820539968,-0.0,284.4677736320434,0.55,0.55,0.5962686828978219,0.48140559700844443,True,centrado,True
10.059999999999864,0.3469405647366984,1.2313418399110172,-13.54447120497363,217.0,273.0,903.0,476.0,752.8089887640449,30.112359550561795,-0.0,888.4167034430855,0.0,0.75,0.6018490025017897,0.6510530317649903,True,desviado,False
10.064999999999861,0.3486029512320607,1.2288851770322555,-13.537852758560735,217.0,218.0,920.0,833.0,1165.4478976234004,46.61791590493602,-0.0,1117.0583830413864,0.0,0.75,0.5877349363365454,1.7396918742584628,True,desviado,False
10.069999999999858,0.35024894982225707,1.2264972578546893,-13.52646486527121,216.0,218.0,917.0,931.0,1246.2751971954426,49.85100788781771,-0.0,878.9336276154212,0.0,0.75,0.5751214912730697,2.6102432976068957,True,desviado,False
10.074999999999855,0.3518916881702018,1.2241790343243635,-13.51126299014954,213.0,222.0,917.0,926.0,1244.0737489025462,49.76294995610185,-0.0,612.611801379319,0.0,0.75,0.5638491198312308,3.3063968345853687,True,recuperacion,False
10.079999999999853,0.35354120446752035,1.2219306964040297,-13.493011189576933,213.0,217.0,926.0,929.0,1250.328227571116,50.013129102844644,-0.0,436.3336353678072,0.0,0.75,0.5537752377725754,3.8630896778221184,True,desviado,False
10.08499999999985,0.3552051386431507,1.2197520063413612,-13.472320456239133,211.0,222.0,921.0,922.0,1244.2882249560632,49.77152899824253,-0.0,298.18554161940165,0.0,0.75,0.544772420552143,4.308260039314658,True,recuperacion,False
10.089999999999847,0.3568892673078067,1.2176425088323186,-13.449679382432748,212.0,234.0,928.0,924.0,1231.5056570931245,49.26022628372498,-0.0,193.3907976980546,0.0,0.75,0.5367267915252599,4.664249258790068,True,recuperacion,False
10.094999999999844,0.3585979156716813,1.2156016627172124,-13.42547868058016,215.0,228.0,929.0,917.0,1226.2996941896024,49.051987767584095,-0.0,129.12640290441175,0.0,0.75,0.5295365815217389,4.948923027182523,True,recuperacion,False
10.099999999999842,0.360334273882306,1.2136289226403536,-13.400030791540669,221.0,221.0,938.0,924.0,1226.5625,49.0625,-0.0,90.70384900556533,0.0,0.75,0.5231108415675364,5.176567994999752,True,desviado,False
10.104999999999839,0.36210063970184353,1.211723788504167,-13.37358556478149,225.0,227.0,929.0,927.0,1216.637781629116,48.66551126516464,-0.0,51.583032258834976,0.0,0.75,0.5173682924710825,5.358608762806167,True,recuperacion,False
10.109999999999836,0.3638986046947377,1.2098858340016327,-13.346342797334303,231.0,218.0,928.0,931.0,1217.5043327556325,48.7001733102253,-0.0,37.14798393300424,0.0,0.75,0.5122362967226991,5.504181236739151,True,desviado,False
